,region,state,grid_mode,agent,type,plant_name,plant_id,ons_name,ons_id,operation,primary,auction_start_time,start_time,end_time,capacity
623,NE,RN,type I,TEP,thermal,TEP,,UG  1P1 MW TEP                      48 RN,RNTMCB0UG48,48,Diesel oil,2002-07-19,2002-07-21,2006-01-01,1.1
624,NE,RN,type I,TEP,thermal,TEP,,UG  1P1 MW TEP                       5 RN,RNTMCB0UG5,5,Diesel oil,2002-07-19,2002-07-21,2006-01-01,1.1
625,NE,RN,type I,TEP,thermal,TEP,,UG  1P1 MW TEP                       6 RN,RNTMCB0UG6,6,Diesel oil,2002-07-19,2002-07-21,2006-01-01,1.1
626,NE,RN,type I,TEP,thermal,TEP,,UG  1P1 MW TEP                       7 RN,RNTMCB0UG7,7,Diesel oil,2002-07-19,2002-07-21,2006-01-01,1.1
627,NE,RN,type I,TEP,thermal,TEP,,UG  1P1 MW TEP                       8 RN,RNTMCB0UG8,8,Diesel oil,2002-07-19,2002-07-21,2006-01-01,1.1
628,NE,RN,type I,TEP,thermal,TEP,,UG  1P1 MW TEP                       9 RN,RNTMCB0UG9,9,Diesel oil,2002-07-19,2002-07-21,2006-01-01,1.1
629,NE,RN,type I,PETROBRAS,thermal,VALE DO AÇÚ,UTE.GN.RN.028225-1,UG  162 MW VALE DO ACU               1 RN,RNUJSP0UG1,1,Gas,2008-08-16,2008-09-10,,162.48
630,NE,RN,type I,PETROBRAS,thermal,VALE DO AÇÚ,UTE.GN.RN.028225-1,UG  160 MW VALE DO ACU               2 RN,RNUJSP0UG2,2,Gas,2008-08-06,2008-09-13,,160.48
631,NE,SE,type I,CELSE,thermal,PORTO DE SERGIPE I,UTE.GN.SE.032228-8,UG  358 MW PORTO SERGIPE I           1 SE,SEUPS10UG1,1,Gas,2019-11-20,2020-03-21,,358.577
632,NE,SE,type I,CELSE,thermal,PORTO DE SERGIPE I,UTE.GN.SE.032228-8,UG  358 MW PORTO SERGIPE I           2 SE,SEUPS10UG2,2,Gas,2019-11-20,2020-03-21,,358.577
633,NE,SE,type I,CELSE,thermal,PORTO DE SERGIPE I,UTE.GN.SE.032228-8,UG  358 MW PORTO SERGIPE I           3 SE,SEUPS10UG3,3,Gas,2019-11-20,2020-03-21,,358.577
634,NE,SE,type I,CELSE,thermal,PORTO DE SERGIPE I,UTE.GN.SE.032228-8,UG  517 MW PORTO SERGIPE I           4 SE,SEUPS10UG4,4,Gas,2019-11-20,2020-03-21,,517.468
635,NE,SE,type I,GEBRA,thermal,USI CARRAPICHO,UTE.PE.SE.028614-1,UG  1P6 MW CARRAPICHO                1 SE,SEBGCP0UG1,1,Diesel oil,2002-06-22,2002-06-23,2005-01-01,1.6
636,NE,SE,type I,GEBRA,thermal,USI CARRAPICHO,UTE.PE.SE.028614-1,UG  1P6 MW CARRAPICHO               10 SE,SEBGCP0UG10,10,Diesel oil,2002-06-22,2002-06-23,2005-01-01,1.6
637,NE,SE,type I,GEBRA,thermal,USI CARRAPICHO,UTE.PE.SE.028614-1,UG  1P6 MW CARRAPICHO               11 SE,SEBGCP0UG11,11,Diesel oil,2002-06-22,2002-06-23,2005-01-01,1.6
638,NE,SE,type I,GEBRA,thermal,USI CARRAPICHO,UTE.PE.SE.028614-1,UG  1P6 MW CARRAPICHO               12 SE,SEBGCP0UG12,12,Diesel oil,2002-06-22,2002-06-23,2005-01-01,1.6
639,NE,SE,type I,GEBRA,thermal,USI CARRAPICHO,UTE.PE.SE.028614-1,UG  1P6 MW CARRAPICHO                2 SE,SEBGCP0UG2,2,Diesel oil,2002-06-22,2002-06-23,2005-01-01,1.6
640,NE,SE,type I,GEBRA,thermal,USI CARRAPICHO,UTE.PE.SE.028614-1,UG  1P6 MW CARRAPICHO                3 SE,SEBGCP0UG3,3,Diesel oil,2002-06-22,2002-06-23,2005-01-01,1.6
641,NE,SE,type I,GEBRA,thermal,USI CARRAPICHO,UTE.PE.SE.028614-1,UG  1P6 MW CARRAPICHO                4 SE,SEBGCP0UG4,4,Diesel oil,2002-06-22,2002-06-23,2005-01-01,1.6
642,NE,SE,type I,GEBRA,thermal,USI CARRAPICHO,UTE.PE.SE.028614-1,UG  1P6 MW CARRAPICHO                5 SE,SEBGCP0UG5,5,Diesel oil,2002-06-22,2002-06-23,2005-01-01,1.6
643,NE,SE,type I,GEBRA,thermal,USI CARRAPICHO,UTE.PE.SE.028614-1,UG  1P6 MW CARRAPICHO                6 SE,SEBGCP0UG6,6,Diesel oil,2002-06-22,2002-06-23,2005-01-01,1.6
644,NE,SE,type I,GEBRA,thermal,USI CARRAPICHO,UTE.PE.SE.028614-1,UG  1P6 MW CARRAPICHO                7 SE,SEBGCP0UG7,7,Diesel oil,2002-06-22,2002-06-23,2005-01-01,1.6
645,NE,SE,type I,GEBRA,thermal,USI CARRAPICHO,UTE.PE.SE.028614-1,UG  1P6 MW CARRAPICHO                8 SE,SEBGCP0UG8,8,Diesel oil,2002-06-22,2002-06-23,2005-01-01,1.6
646,NE,SE,type I,GEBRA,thermal,USI CARRAPICHO,UTE.PE.SE.028614-1,UG  1P6 MW CARRAPICHO                9 SE,SEBGCP0UG9,9,Diesel oil,2002-06-22,2002-06-23,2005-01-01,1.6
647,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                 1 SE,SEBEJD0UG1,1,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
648,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                10 SE,SEBEJD0UG10,10,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
649,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                11 SE,SEBEJD0UG11,11,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
650,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                12 SE,SEBEJD0UG12,12,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
651,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                13 SE,SEBEJD0UG13,13,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
652,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                14 SE,SEBEJD0UG14,14,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
653,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                15 SE,SEBEJD0UG15,15,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
654,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                16 SE,SEBEJD0UG16,16,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
655,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                17 SE,SEBEJD0UG17,17,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
656,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                18 SE,SEBEJD0UG18,18,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
657,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                19 SE,SEBEJD0UG19,19,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
658,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                 2 SE,SEBEJD0UG2,2,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
659,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                20 SE,SEBEJD0UG20,20,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
660,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                21 SE,SEBEJD0UG21,21,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
661,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                22 SE,SEBEJD0UG22,22,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
662,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                23 SE,SEBEJD0UG23,23,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
663,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                24 SE,SEBEJD0UG24,24,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
664,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                25 SE,SEBEJD0UG25,25,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
665,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                26 SE,SEBEJD0UG26,26,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
666,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                27 SE,SEBEJD0UG27,27,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
667,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                28 SE,SEBEJD0UG28,28,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
668,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                29 SE,SEBEJD0UG29,29,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
669,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                 3 SE,SEBEJD0UG3,3,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
670,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                30 SE,SEBEJD0UG30,30,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
671,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                31 SE,SEBEJD0UG31,31,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
672,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                32 SE,SEBEJD0UG32,32,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
673,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                33 SE,SEBEJD0UG33,33,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
674,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                34 SE,SEBEJD0UG34,34,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
675,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                35 SE,SEBEJD0UG35,35,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
676,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                36 SE,SEBEJD0UG36,36,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
677,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                37 SE,SEBEJD0UG37,37,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
678,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                38 SE,SEBEJD0UG38,38,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
679,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                39 SE,SEBEJD0UG39,39,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
680,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                 4 SE,SEBEJD0UG4,4,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
681,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                 5 SE,SEBEJD0UG5,5,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
682,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                 6 SE,SEBEJD0UG6,6,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
683,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                 7 SE,SEBEJD0UG7,7,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
684,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                 8 SE,SEBEJD0UG8,8,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
685,NE,SE,type I,BRASYMPE,thermal,USI JARDIM,UTE.PE.SE.028506-4,UG 1P64 MW JARDIM US                 9 SE,SEBEJD0UG9,9,Diesel oil,2002-08-06,2002-08-08,2006-01-01,1.64
686,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                   1 SE,SEBGLG0UG1,1,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
687,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                  10 SE,SEBGLG0UG10,10,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
688,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                  11 SE,SEBGLG0UG11,11,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
689,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                  12 SE,SEBGLG0UG12,12,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
690,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                  13 SE,SEBGLG0UG13,13,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
691,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                  14 SE,SEBGLG0UG14,14,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
692,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                  15 SE,SEBGLG0UG15,15,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
693,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                  16 SE,SEBGLG0UG16,16,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
694,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                   2 SE,SEBGLG0UG2,2,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
695,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                   3 SE,SEBGLG0UG3,3,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
696,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                   4 SE,SEBGLG0UG4,4,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
697,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                   5 SE,SEBGLG0UG5,5,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
698,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                   6 SE,SEBGLG0UG6,6,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
699,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                   7 SE,SEBGLG0UG7,7,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
700,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                   8 SE,SEBGLG0UG8,8,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
701,NE,SE,type I,GEBRA,thermal,USI LAGARTO,UTE.PE.SE.028613-3,UG  0P9 MW LAGARTO                   9 SE,SEBGLG0UG9,9,Diesel oil,2002-06-28,2002-06-29,2005-01-01,0.9
702,N,AM,type I,ELETRONORTE,hydro,BALBINA,UHE.PH.AM.000190-2,UG   50 MW BALBINA                   1 AM,AMBA--0UG1,1,Hydraulic,1989-02-13,1989-02-13,,50.0
703,N,AM,type I,ELETRONORTE,hydro,BALBINA,UHE.PH.AM.000190-2,UG   50 MW BALBINA                   2 AM,AMBA--0UG2,2,Hydraulic,1989-03-13,1989-03-13,,50.0
704,N,AM,type I,ELETRONORTE,hydro,BALBINA,UHE.PH.AM.000190-2,UG   50 MW BALBINA                   3 AM,AMBA--0UG3,3,Hydraulic,1989-04-22,1989-04-22,,50.0
705,N,AM,type I,ELETRONORTE,hydro,BALBINA,UHE.PH.AM.000190-2,UG   50 MW BALBINA                   4 AM,AMBA--0UG4,4,Hydraulic,1989-09-15,1989-09-15,,50.0
706,N,AM,type I,ELETRONORTE,hydro,BALBINA,UHE.PH.AM.000190-2,UG   50 MW BALBINA                   5 AM,AMBA--0UG5,5,Hydraulic,1990-07-24,1990-07-24,,50.0
707,N,AM,type I,ELETRONORTE,thermal,APARECIDA,UTE.GN.AM.027250-7,UG 30P9 MW APARECIDA                05 AM,AMAA--0UG05,05,Gas,1990-12-31,1990-12-31,2014-07-30,30.94
708,N,AM,type I,ELETRONORTE,thermal,APARECIDA,UTE.GN.AM.027250-7,UG 30P9 MW APARECIDA                06 AM,AMAA--0UG06,06,Gas,1990-12-31,1990-12-31,1990-12-31,30.94
709,N,AM,type I,ELETRONORTE,thermal,APARECIDA,UTE.GN.AM.027250-7,UG   40 MW APARECIDA                07 AM,AMAA--0UG07,07,Gas,1990-12-30,1990-12-31,,40.0
710,N,AM,type I,ELETRONORTE,thermal,APARECIDA,UTE.GN.AM.027250-7,UG   40 MW APARECIDA                08 AM,AMAA--0UG08,08,Gas,1990-12-30,1990-12-31,,40.0
711,N,AM,type I,ELETRONORTE,thermal,APARECIDA,UTE.GN.AM.027250-7,UG   43 MW APARECIDA                10 AM,AMAA--0UG10,10,Gas,1990-12-30,1990-12-31,,43.0
712,N,AM,type I,ELETRONORTE,thermal,APARECIDA,UTE.GN.AM.027250-7,UG   43 MW APARECIDA                09 AM,AMAA--0UG9,09,Gas,1990-12-30,1990-12-31,,43.0
713,N,AM,type I,RAESA,thermal,CRISTIANO ROCHA,UTE.PE.AM.029499-3,UG 17P0 MW CRISTIANO ROCHA           1 AM,AMCR--0UG1,1,Gas,2006-11-16,2006-11-16,,17.076
714,N,AM,type I,RAESA,thermal,CRISTIANO ROCHA,UTE.PE.AM.029499-3,UG 17P0 MW CRISTIANO ROCHA           2 AM,AMCR--0UG2,2,Gas,2006-11-16,2006-11-16,,17.076
715,N,AM,type I,RAESA,thermal,CRISTIANO ROCHA,UTE.PE.AM.029499-3,UG 17P0 MW CRISTIANO ROCHA           3 AM,AMCR--0UG3,3,Gas,2006-11-16,2006-11-16,,17.076
716,N,AM,type I,RAESA,thermal,CRISTIANO ROCHA,UTE.PE.AM.029499-3,UG 17P0 MW CRISTIANO ROCHA           4 AM,AMCR--0UG4,4,Gas,2006-11-16,2006-11-16,,17.076
717,N,AM,type I,RAESA,thermal,CRISTIANO ROCHA,UTE.PE.AM.029499-3,UG 17P0 MW CRISTIANO ROCHA           5 AM,AMCR--0UG5,5,Gas,2006-11-16,2006-11-16,,17.076
718,N,AM,type I,AMAZONAS GT,thermal,IRANDUBA,UTE.PE.AM.030274-0,UG   25 MW UTE IRANDUBA              1 AM,AMIRD-0UG1,1,Fuel oil,1990-12-31,2017-05-13,2017-05-13,25.0
719,N,AM,type I,BREITENER JARAQUI,thermal,JARAQUI,UTE.GN.AM.029272-9,UG 7P45 MW UTE JARAQUI               1 AM,AMJA--0UG1,1,Gas,2013-07-09,2013-07-09,,7.457
720,N,AM,type I,BREITENER JARAQUI,thermal,JARAQUI,UTE.GN.AM.029272-9,UG 18P4 MW UTE JARAQUI               2 AM,AMJA--0UG2,2,Gas,2013-07-09,2013-07-09,,18.428
721,N,AM,type I,BREITENER JARAQUI,thermal,JARAQUI,UTE.GN.AM.029272-9,UG 18P4 MW UTE JARAQUI               3 AM,AMJA--0UG3,3,Gas,2013-07-09,2013-07-09,,18.428
722,N,AM,type I,BREITENER JARAQUI,thermal,JARAQUI,UTE.GN.AM.029272-9,UG 18P4 MW UTE JARAQUI               4 AM,AMJA--0UG4,4,Gas,2013-07-09,2013-07-09,,18.428
723,N,AM,type I,BREITENER JARAQUI,thermal,JARAQUI,UTE.GN.AM.029272-9,UG 17P5 MW UTE JARAQUI               5 AM,AMJA--0UG5,5,Gas,2013-07-09,2013-07-09,,17.56
724,N,AM,type I,BREITENER JARAQUI,thermal,JARAQUI,UTE.GN.AM.029272-9,UG 36P0 MW UTE JARAQUI               6 AM,AMJA--0UG6,6,Gas,2013-07-09,2013-07-09,,36.08
725,N,AM,type I,BREITENER JARAQUI,thermal,JARAQUI,UTE.GN.AM.029272-9,UG 39P3 MW UTE JARAQUI               7 AM,AMJA--0UG7,7,Gas,2013-07-09,2013-07-09,,39.36
726,N,AM,type I,BREITENER JARAQUI,thermal,JARAQUI,UTE.GN.AM.029272-9,UG 75P4 MW UTE JARAQUI               8 AM,AMJA--0UG8,8,Gas,2013-07-09,2015-05-01,2015-05-01,75.477
727,N,AM,type I,MANAUARA,thermal,MANAUARA,UTE.GN.AM.029432-2,UG 18P3 MW MANAUARA                  1 AM,AMMA--0UG1,1,Gas,1990-12-31,1990-12-31,,18.35
728,N,AM,type I,MANAUARA,thermal,MANAUARA,UTE.GN.AM.029432-2,UG 18P3 MW MANAUARA                  2 AM,AMMA--0UG2,2,Gas,1990-12-31,1990-12-31,,18.35
729,N,AM,type I,MANAUARA,thermal,MANAUARA,UTE.GN.AM.029432-2,UG 18P3 MW MANAUARA                  3 AM,AMMA--0UG3,3,Gas,1990-12-31,1990-12-31,,18.35
730,N,AM,type I,MANAUARA,thermal,MANAUARA,UTE.GN.AM.029432-2,UG 18P3 MW MANAUARA                  4 AM,AMMA--0UG4,4,Gas,1990-12-31,1990-12-31,,18.35
731,N,AM,type I,MANAUARA,thermal,MANAUARA,UTE.GN.AM.029432-2,UG 18P3 MW MANAUARA                  5 AM,AMMA--0UG5,5,Gas,1990-12-31,1990-12-31,,18.35
732,N,AM,type I,MANAUARA,thermal,MANAUARA,UTE.GN.AM.029432-2,UG 73P4 MW MANAUARA                  6 AM,AMMA--0UG6,6,Gas,1990-12-31,2015-05-01,2015-05-01,73.4
733,N,AM,type I,ELETRONORTE,thermal,MAUÁ 3,UTE.GN.AM.031888-4,UG  189 MW UTE MAUA 3               01 AM,AMCM--0UG01,01,Gas,2017-06-01,2017-09-19,,189.55
734,N,AM,type I,ELETRONORTE,thermal,MAUÁ 3,UTE.GN.AM.031888-4,UG  189 MW UTE MAUA 3               02 AM,AMCM--0UG02,02,Gas,2017-07-01,2018-11-17,,189.55
735,N,AM,type I,ELETRONORTE,thermal,MAUÁ 3,UTE.GN.AM.031888-4,UG  211 MW UTE MAUA 3               03 AM,AMCM--0UG03,03,Gas,2018-01-25,2018-12-22,,211.65
736,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 3,UTE.PE.AM.002952-1,UG   55 MW MAUA BLOCO 3             07 AM,AMMU--0UG07,07,Gas,1990-12-31,1990-12-31,2020-10-16,55.0
737,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 3,UTE.PE.AM.002952-1,UG   55 MW MAUA BLOCO 3             08 AM,AMMU--0UG08,08,Gas,1990-12-31,1990-12-31,2020-10-16,55.0
738,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 4,UTE.PE.AM.002952-1,UG   15 MW MAUA BLOCO 4             09 AM,AMMU--0UG09,09,Gas,1990-12-30,1990-12-31,2020-10-16,15.0
739,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 4,UTE.PE.AM.002952-1,UG   15 MW MAUA BLOCO 4             10 AM,AMMU--0UG10,10,Gas,1990-12-30,1990-12-31,2020-10-16,15.0
740,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 4,UTE.PE.AM.002952-1,UG   15 MW MAUA BLOCO 4             11 AM,AMMU--0UG11,11,Gas,1990-12-30,1990-12-31,2020-10-16,15.0
741,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 4,UTE.PE.AM.002952-1,UG   15 MW MAUA BLOCO 4             12 AM,AMMU--0UG12,12,Gas,1990-12-30,1990-12-31,2020-10-16,15.0
742,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 4,UTE.PE.AM.002952-1,UG   15 MW MAUA BLOCO 4             13 AM,AMMU--0UG13,13,Gas,1990-12-30,1990-12-31,2020-10-16,15.0
743,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 4,UTE.PE.AM.002952-1,UG   15 MW MAUA BLOCO 4             14 AM,AMMU--0UG14,14,Gas,1990-12-30,1990-12-31,2020-10-16,15.0
744,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 4,UTE.PE.AM.002952-1,UG   15 MW MAUA BLOCO 4             15 AM,AMMU--0UG15,15,Gas,1990-12-30,1990-12-31,2020-10-16,15.0
745,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 4,UTE.PE.AM.002952-1,UG   15 MW MAUA BLOCO 4             16 AM,AMMU--0UG16,16,Gas,1990-12-30,1990-12-31,2020-10-16,15.0
746,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 4,UTE.PE.AM.002952-1,UG   15 MW MAUA BLOCO 4             17 AM,AMMU--0UG17,17,Gas,1990-12-30,1990-12-31,2020-10-16,15.0
747,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 4,UTE.PE.AM.002952-1,UG   15 MW MAUA BLOCO 4             18 AM,AMMU--0UG18,18,Gas,1990-12-30,1990-12-31,2020-10-16,15.0
748,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 4,UTE.PE.AM.002952-1,UG   17 MW MAUA BLOCO 4             01 AM,AMMU--0UG01,01,Gas,2013-07-09,2013-09-01,2020-10-16,17.0
749,N,AM,type I,AMAZONAS GT,thermal,MAUÁ BLOCO 4,UTE.PE.AM.002952-1,UG   13 MW MAUA BLOCO 4             02 AM,AMMU--0UG02,02,Gas,2013-07-09,2013-09-01,2020-10-16,13.0
